# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
40440484 35.18485 34.94925 35.23286  -38.43   74.83  109.95    7.64   14.54 1.4423e+07 1.4093e+08 6.34225 0.52487 0.18990  854.36   43758     5946       -1       -1
40440485 35.21631 34.95045 35.25694  -33.91   72.99  123.31    4.33    4.25 3.1437e+06 3.3958e+06 3.81690 0.35842 0.92700 0.66828  227.17      538       -1       -1
40440486 35.18831 34.99476 35.36355  -38.03   68.74  120.88   12.82   20.60 9.4225e+07 8.7902e+08 11.85775 1.02384 0.31610   28710 5.8008e+05    28696       -1       -1
40440488 35.11642 35.08834 35.33259  -58.96   79.72  118.28    3.57    3.83 7.8014e+05 2.5845e+06 2.39859 0.15932 0.41900 0.39566  154.51       92 40440170 40440170
40440489 35.20945 35.04928 35.25656    2.68   54.88  116.30    4.28    2.99 1.0401e+06 1.3239e+06 2.64085 0.16623 0.64140 0.10953  60.083      125 40439942 40440170
40440490 35.13320 35.04299 35.32976  -53.96   62.39  111.56    3.64    4.26 1.3711e+06 3.5061e+06 2.89437 0.25386 0.36590 0.71059  237.66       87 40440170 40440170
40440492 35.14431 35.01282 35.38086  -56.71   60.30  130.80    8.50   13.25 1.2742e+07 2.1124e+08 6.08592 0.36573 0.28950  1858.4   77491      922       -1       -1
40440493 35.19239 35.03313 35.34082  -26.58   50.10  112.37    4.13    4.99 2.1042e+06 7.5887e+06 3.33944 0.28044 0.32930  3.1296  707.08      147 40439978 40440170
40440496 35.11828 35.06423 35.34423  -11.53  112.51  122.45    3.37    3.40 1.6549e+06 2.269e+06 3.08169 0.30368 0.90040 0.30815  128.56      132 40440170 40440170
40440499 35.21727 34.97603 35.27758  -29.34  114.31  111.47    3.94    3.82 1.7972e+06 2.3873e+06 3.16761 0.24879 0.91370 0.33974  138.13     1680 40440170 40440170
40440503 35.17018 35.06890 35.36180  -44.23  137.54   96.60    4.31    4.33 1.5127e+06 6.5013e+06 2.99155 0.15324 0.39240  2.3255  568.36      218 40440170 40440170
40440504 35.22149 35.04677 35.35800  -31.95  140.67  124.43    4.42    5.45 3.2394e+06 1.7798e+07 3.85493 0.33880 0.58830   16.08  2356.1      673 40440170 40440170
40440506 35.10799 35.16666 35.39452  -42.92  111.54   96.97    3.53    5.45 1.5366e+06 9.5038e+06 3.00704 0.30261 0.21310  4.8208  971.54      106 40440170 40440170
40440507 35.11189 35.15055 35.38345  -55.39   99.26  143.20    6.84    7.45 7.4944e+06 2.116e+07 5.09859 0.36117 0.35260  22.415  3008.1      514 40440170 40440170
40440510 35.21120 35.18808 35.34855    7.21  135.44  178.78    3.81    7.27 2.0803e+06 2.4657e+07 3.32676 0.32244 0.33930  30.067  3733.3      280 40440126 40440170
40440516 35.17517 35.04283 35.21172  -39.88  210.39  152.31    5.54    7.10 4.3268e+06 2.2563e+07 4.24648 0.31466 0.21310  25.357  3293.6      911 40440170 40440170
40440517 35.20824 35.05808 35.17841  -39.60  177.65  157.24    4.36    6.88 3.4746e+06 1.7812e+07 3.94648 0.37906 0.58830  16.104  2358.8     1702 40440170 40440170
40440519 35.13215 35.04277 35.11656   17.26  110.10   30.13    5.26    5.48 7.2577e+06 1.6244e+07 5.04507 0.48063 0.47210  13.493    2071     2045 40440170 40440170
40440526 35.23442 35.11315 35.06985   57.52  194.31  101.60    4.11    3.94 2.6718e+06 8.2112e+06 3.61549 0.27633 0.47210   3.641  790.33      396 40440170 40440170
40440536 35.16189 35.05777 35.11611   44.82  160.01   33.73    3.88    4.16 3.262e+06 1.0023e+07 3.86479 0.47312 0.44560  5.3397  1047.4      495 40440170 40440170
40440540 35.22073 35.10787 35.11297   74.35  208.89   68.68    5.52    5.83 6.2887e+06 1.7531e+07 4.80986 0.46730 0.44560  15.619  2306.3      738 40440170 40440170
40440541 35.23262 35.11145 35.10751   58.18  223.67   69.66    3.12    3.48 2.269e+06 5.0437e+06 3.42394 0.55317 0.43230  1.4283  397.14      673 40440170 40440170
40440543 35.20963 35.09597 35.11975   73.38  199.70   51.97    8.05    8.08 2.9549e+07 6.2352e+07 8.05634 0.70646 0.54850  178.51   13836     4598 40440170 40440170
40440545 35.19094 35.02604 35.24334   -8.11  202.36   53.91    8.11   12.53 1.3972e+07 1.3428e+08 6.27606 0.33382 0.25000  778.66   40872     1438 40440976 40440170
40440547 35.19889 35.03077 35.25921  -22.07  212.61  105.14    7.96    8.12 1.6451e+07 1.8746e+07 6.62817 0.57094 0.85390  17.765  2535.3     1249 40435678 40440170
40440548 35.18004 35.05682 35.28017   -1.60  168.99   41.19    4.11    4.90 2.1746e+06 6.2014e+06 3.37606 0.27676 0.39240  2.1239   531.7      375 40440170 40440170
40440549 35.16810 35.08614 35.29449   13.53  166.78   35.65    5.58    6.59 3.2155e+06 5.7249e+07 3.84648 0.24862 0.31610  151.52   12264      318 40440170 40440170
40440552 35.19804 35.07785 35.24130   44.18  210.73   62.88    6.71    7.21 7.5648e+06 9.6211e+06 5.11549 0.34300 0.84060  4.9357  988.52      860 40440170 40440170
40440553 35.19992 35.11230 35.24344  -14.41  292.64  110.05    3.35    6.92 1.253e+06 1.846e+07 2.80845 0.23593 0.25000  17.248  2480.8       63 40441823 40440170
40440555 35.22211 35.06887 35.23842    9.87  180.76  100.92    4.96    4.66 3.6169e+06 4.7277e+06 4.00000 0.33469 0.90040  1.2615  362.47      319 40440170 40440170
40440569 34.95496 35.01589 35.22938  -93.10  103.86   52.33    3.13    3.12 1.4887e+06 2.1507e+06 2.97606 0.30150 0.76100 0.27804   119.2      136       -1       -1
40440576 34.98941 35.01427 35.22156  -81.44  126.79   33.69    6.53    6.40 1.9268e+07 2.3705e+07 6.98592 0.68721 0.74770  27.877  3531.3     1983       -1       -1
40440586 35.18859 35.04014 35.22314  -70.67   63.53   10.69    5.09    7.00 3.3099e+06 2.0164e+07 3.88310 0.30560 0.22640  20.434  2810.2      840 40439942 40440170
40440587 35.04273 35.01408 35.18489 -160.88  129.31  118.06    3.96    4.00 6.5958e+06 8.8887e+06 4.88732 0.70633 0.69460  4.2397  883.96      565 40440170 40440170
40440591 35.06394 35.00358 35.20744 -160.08  129.75  110.31    4.61    4.74 8.9592e+06 1.0634e+07 5.41268 0.55089 0.72110  5.9818  1138.6      716 40440170 40440170
40440595 35.17941 35.02317 35.23497 -208.89   89.61  116.98    3.63    3.61 2.3634e+06 4.0268e+06 3.47183 0.35502 0.69460 0.92699  288.98      140 40439942 40440170
40440601 35.13210 35.20355 35.01394 -115.15   77.73  106.64    4.33    4.71 2.1042e+06 5.1925e+06 3.33944 0.22774 0.23970  1.5104  413.79     2077 40435706 40440170
40440613 35.16527 35.02992 35.22306 -207.33   96.86  156.78    3.07    3.27 1.3239e+06 1.97e+06 2.86056 0.38851 0.69460 0.23492   105.3       61 40440170 40440170
40440614 35.06854 34.99217 35.23755 -155.39  128.88  136.02    3.24    3.06 2.7183e+06 3.3568e+06 3.63662 0.54365 0.80080 0.65364   223.5      301 40440170 40440170
40440617 35.05889 35.07176 35.23146 -166.49  140.99  136.94    4.81    4.66 4.7521e+06 8.8418e+06 4.38028 0.41390 0.45880  4.1968  877.37      486 40442300 40440170
40440618 35.15013 35.01661 35.22208 -206.50   91.91  137.12    6.07    5.94 1.1537e+07 1.662e+07 5.88732 0.47471 0.68130  14.098  2138.9      660 40440170 40440170
40440621 35.12793 35.01810 35.18490 -193.48  140.18  123.75    7.24    7.37 3.1563e+07 3.4235e+07 8.23521 0.64192 0.82740  56.459  5933.9     2100 40441792 40440170
40440624 35.13168 35.02779 35.23538 -179.81  136.61  154.26    3.41    3.51 2.1042e+06 2.7582e+06 3.33944 0.27936 0.81410 0.44829  169.37      117 40440628 40440170
40440628 35.13349 35.03079 35.23085 -198.62  109.75  145.20   16.19   16.38 5.9169e+08 6.9658e+08 21.87465 3.36788 0.82740   18368 4.177e+05    48430 40440170 40440170
40440629 35.14596 35.03656 35.22110 -191.80  118.76  146.41    4.51    4.78 3.9718e+06 8.8103e+06 4.12676 0.36561 0.60160  4.1681  872.97      199 40440628 40440170
40440635 35.17396 35.05986 35.00720 -146.71   73.97  176.27    3.98    4.13 7.2338e+06 9.1488e+06 5.03944 0.66816 0.82740  4.4811   920.7     1408 40440170 40440170
40440645 35.12817 35.15045 35.10683  -93.60   93.95  237.02    3.95    5.80 2.4592e+06 1.1907e+07 3.51690 0.48120 0.28950  7.4319  1335.7     1790 40440170 40440170
40440647 35.10120 35.03431 35.11852 -140.03  139.02  217.82    3.08    3.20 2.6958e+06 3.1286e+06 3.62676 0.34257 0.81410   0.571  202.35      345 40440170 40440170
40440654 35.00162 35.00485 35.36503  -74.25  105.11   73.73    3.11    3.11 1.0638e+06 1.0875e+06 2.66056 0.17919 1.00000 0.071967  44.116       62       -1       -1
40440657 35.16910 34.99777 35.24899  -75.49   89.29   41.58    3.36    3.86 9.4563e+05 4.1056e+06 2.55775 0.10809 0.23970 0.96216     297      799 40440170 40440170
40440660 35.17730 35.00763 35.25676  -88.66  135.61   56.77    4.08    3.95 1.7493e+06 4.0427e+06 3.13944 0.20797 0.33930 0.93405   290.6      821 40439942 40440170
40440674 35.15566 34.96038 35.40445 -149.88  127.57  138.83    3.72    4.04 6.3127e+06 7.9432e+06 4.81549 0.94113 0.70780  3.4162  754.16      439       -1       -1
40440675 35.14003 34.93130 35.39635 -144.15  119.40  147.12    3.34    3.64 3.6873e+06 6.115e+06 4.02535 0.61881 0.64140  2.0675  521.27      225       -1       -1
40440676 35.13886 34.93608 35.41055 -143.31  112.75  159.92    7.50    8.14 4.931e+07 8.7502e+07 9.55493 0.75464 0.76100  342.17   22325     6063       -1       -1
40440683 35.13741 34.92666 35.37224 -126.31  122.75  121.57    6.32    6.89 2.5296e+07 3.5319e+07 7.64930 0.86662 0.70780  59.943    6201     3143       -1       -1
40440685 35.11589 34.97890 35.39465 -122.20  151.22  119.14    3.94    4.03 6.3592e+06 8.2193e+06 4.82817 0.53630 0.82740  3.6478  791.43      578       -1       -1
40440688 35.15107 34.95349 35.41187 -131.36  133.20  130.65    5.51    5.48 1.6803e+07 2.2244e+07 6.67465 0.64377 0.70780  24.672    3228     1568       -1       -1
40440697 35.14706 35.04777 35.35455 -151.65   40.71   65.08    3.66    3.88 6.5718e+06 8.5577e+06 4.88028 0.63852 0.81410  3.9417  837.84      551 40440170 40440170
40440709 34.94369 35.08269 35.23630 -119.90  112.28   82.38    3.04    2.23 1.4662e+06 2.0493e+06 2.96056 0.35175 0.78750 0.25342  111.34      218       -1       -1
40440716 35.00614 35.06027 35.32877 -127.93   86.25   56.84    3.75    3.98 3.1676e+06 5.3111e+06 3.82676 0.15925 0.77420  1.5773   427.2      440       -1       -1
40440719 35.00704 35.07646 35.33403  -74.21   93.79   51.17    3.14    3.25 9.9296e+05 1.0008e+06 2.60000 0.20624 0.89380 0.064012  40.475       50       -1       -1
40440726 34.97220 35.03161 35.28707  -73.07  123.22   64.03    3.26    3.39 3.3803e+06 5.1615e+06 3.91127 0.39263 0.64140  1.4931  410.31      377       -1       -1
40440732 34.98772 35.12000 35.34163  -71.83  112.96   57.42    4.28    4.23 3.2859e+06 4.6413e+06 3.87324 0.24452 0.73440  1.2176  353.16      200       -1       -1
40440734 34.97059 35.06825 35.39652 -105.29   87.95   67.39    3.57    4.23 2.4817e+06 5.9258e+06 3.52817 0.44567 0.49870  1.9464  498.64      139 40440778 40440778
40440737 34.94506 35.06773 35.38099  -66.82  119.18   59.74    3.58    3.63 1.4887e+06 2.1437e+06 2.97606 0.22237 0.26290  0.2763  118.65       78       -1       -1
40440738 34.96403 35.06537 35.38537  -71.15  121.18   60.28    3.26    3.35 2.3873e+06 2.7737e+06 3.48310 0.60441 0.69460 0.45314  170.71      127       -1       -1
40440739 35.03214 35.01982 35.37927  -62.76  118.95   57.44    4.10    4.14 3.4986e+06 4.6967e+06 3.95634 0.42412 0.69460  1.2457  359.12      262       -1       -1
40440740 34.99475 35.02439 35.39103  -98.19   94.21   74.81    4.31    4.46 2.4352e+06 5.6662e+06 3.50563 0.25236 0.32930   1.786  468.08      108       -1       -1
40440741 35.01101 35.03607 35.36842  -91.94  104.26   67.75    4.57    5.36 3.8535e+06 9.6291e+06 4.08451 0.36925 0.57500  4.9436  989.68      245       -1       -1
40440743 34.98821 35.05330 35.41170  -82.86  129.47   75.12    3.50    3.13 1.253e+06 1.9225e+06 2.80845 0.30670 0.57500 0.22418  101.74       58 40440778 40440778
40440744 35.00179 35.08820 35.38869  -76.30  116.12   66.73    3.03    3.05 9.2197e+05 1.182e+06 2.53662 0.19926 0.82740 0.088098  51.191       66       -1       -1
40440759 35.19361 35.03270 35.25415 -107.36  122.80   28.01    4.85    5.08 4.3493e+06 1.0433e+07 4.25352 0.42856 0.39240  5.7667  1108.4      321 40435678 40440170
40440766 35.04244 35.04320 35.39382  -72.51  111.79   52.35    3.33    3.48 3.0254e+06 5.9529e+06 3.76901 0.51381 0.69460  1.9635  501.87      581       -1       -1
40440767 35.16525 35.09728 35.36717 -180.43   33.89   99.38    3.10    2.48 1.607e+06 2.1512e+06 3.05211 0.22192 0.65470 0.27816  119.24      278 40438062 40440170
40440775 35.00306 35.05185 35.40413  -89.15   87.54   95.05    3.77    5.49 2.8127e+06 1.5681e+07 3.67887 0.43008 0.31610  12.608  1970.3      121 40440778 40440778
40440776 34.98125 35.04527 35.40087 -109.56   98.69   80.89    8.34   10.12 2.5127e+07 9.7202e+07 7.63239 0.90857 0.50860  418.69   25898     1077 40440778 40440778
40440778 34.98348 35.05623 35.40880  -97.21   90.88   79.58   24.10   25.35 1.807e+09 2.6088e+09 31.73662 4.28058 0.73440 2.3178e+05 2.6928e+06   149525       -1       -1
40440779 34.98296 35.05701 35.40261  -87.74   79.70  108.94    3.78    6.52 9.693e+05 1.1805e+07 2.57887 0.16327 0.21310  7.3098  1319.5       42 40440778 40440778
40440784 35.04155 35.12475 35.27763 -183.86  125.82   86.97    9.44    9.74 8.8296e+07 1.0179e+08 11.60282 1.14386 0.84060  457.49   27642     6055 40440170 40440170
40440789 35.10182 35.08756 35.32813 -195.32  109.02  102.12    5.06    5.19 9.669e+06 1.6385e+07 5.55070 0.63258 0.69460  13.718  2096.4      623 40440170 40440170
40440790 35.10314 35.10101 35.32214 -199.24  114.13  107.37    4.99    4.93 1.3286e+07 1.7559e+07 6.17183 0.76886 0.70780  15.667  2311.5     1550 40440170 40440170
40440791 35.09177 35.07414 35.34189 -186.89  151.50  134.00    4.83    4.76 7.6592e+06 8.1404e+06 5.13662 0.53158 0.84060  3.5809  780.73      979 40440170 40440170
40440795 35.13504 35.08954 35.34052 -210.48  101.72  127.39    3.69    3.49 3.4042e+06 6.6742e+06 3.91972 0.30539 0.54850  2.4457  589.82      349 40440170 40440170
40440796 35.16935 35.01661 35.28993 -195.52   96.23  158.91    3.82    3.54 2.7183e+06 3.3728e+06 3.63662 0.20209 0.82740 0.65962     225      143 40440170 40440170
40440803 35.15734 35.05923 35.33228 -205.09  121.80  161.35    4.45    4.47 6.2169e+06 1.3736e+07 4.79155 0.55479 0.70780  9.7776  1634.2      535 40439336 40440170
40440804 35.16197 35.05283 35.34993 -197.54  107.49  173.20    5.35    6.01 6.3352e+06 1.6371e+07 4.82113 0.38338 0.60160  13.695  2093.8      344 40440170 40440170
40440814 34.98186 35.00248 35.16293  -49.47  145.46   41.57    3.57    3.55 3.9479e+06 4.6962e+06 4.11831 0.63049 0.73440  1.2454  359.07      593       -1       -1
40440815 34.99408 34.96706 35.19973  -56.82  150.12   44.33    3.13    3.06 2.4592e+06 3.4357e+06 3.51690 0.53918 0.69460 0.68344  230.95      185       -1       -1
40440818 34.98424 34.99708 35.20703  -65.21  134.16   39.28    5.32    5.22 1.4634e+07 2.5981e+07 6.37324 0.55273 0.89380  33.243  4019.5     1564       -1       -1
40440819 34.98730 35.00189 35.20249  -63.73  135.33   35.78    4.38    6.53 1.0142e+07 2.6676e+07 5.64085 0.47625 0.40570  34.971  4172.1      714       -1       -1
40440820 35.00555 34.99089 35.23318   -5.38  154.93   47.40    5.02    5.11 1.071e+07 1.3129e+07 5.74366 0.44440 0.65470  8.9648  1533.2     3118       -1       -1
40440822 34.99345 34.99127 35.23100    4.47  154.34   49.40    4.29    4.39 5.0113e+06 6.5094e+06 4.45915 0.52973 0.62820  2.3311  569.36      431       -1       -1
40440823 35.06789 34.96086 35.13939  -56.58   74.74   40.49    3.10    3.38 1.4662e+06 2.2141e+06 2.96056 0.25464 0.78750 0.29399  124.19      202       -1       -1
40440828 34.93155 35.02454 35.19118  -54.75  135.21   56.02    3.88    4.12 6.0042e+06 8.7155e+06 4.73662 0.59445 0.72110  4.0824  859.73      692       -1       -1
40440829 34.93397 35.01344 35.15963  -34.24  144.88   61.53    3.74    3.91 2.9549e+06 3.6169e+06 3.73944 0.34818 0.69460 0.75434  248.34      222       -1       -1
40440840 35.19403 35.03572 35.23856  -41.75   73.69   15.51    6.41    7.41 9.8338e+06 2.9211e+07 5.58310 0.38304 0.39240  41.631  4742.7     3404 40440976 40440170
40440843 35.01882 35.04869 35.23430   21.56  148.96   53.53    3.63    4.18 1.7732e+06 4.2474e+06 3.15352 0.26207 0.28950   1.027  311.59      118 40440170 40440170
40440845 35.13369 35.08146 35.25096   22.49   99.22    0.69    4.28    4.38 3.3563e+06 6.9028e+06 3.90141 0.47747 0.37920  2.6091  618.55      229 40440170 40440170
40440848 35.16948 35.01844 35.15045  -49.52  142.70   39.28    3.22    4.20 1.0638e+06 4.9019e+06 2.66056 0.13724 0.22640  1.3522  381.47       75 40440170 40440170
40440849 35.19779 35.04448 35.18300  -39.27  126.25   19.04    3.18    3.91 1.3003e+06 6.115e+06 2.84366 0.23125 0.44560  2.0675  521.27      145 40440170 40440170
40440852 34.96510 34.97242 35.31054  -46.79  125.54   58.76    4.68    4.75 7.9901e+06 1.3821e+07 5.20986 0.75589 0.68130  9.8947  1648.6      824       -1       -1
40440854 34.96176 34.98956 35.31220  -65.92  128.63   64.05    4.55    4.69 6.4775e+06 1.0055e+07 4.85775 0.59533 0.70780  5.3724  1052.1      617       -1       -1
40440857 34.94923 35.03124 35.32514  -37.70  118.86   61.42    3.21    3.12 1.962e+06 4.6812e+06 3.26197 0.34608 0.69460  1.2378  357.45      107       -1       -1
40440861 34.94196 34.99320 35.38031  -29.08  120.84   68.80    4.90    4.93 6.0042e+06 8.4556e+06 4.73662 0.48627 0.43230  3.8519  823.75      294       -1       -1
40440866 34.98703 35.02368 35.30025    2.68  142.47   53.61    5.27    5.24 7.0915e+06 1.4098e+07 5.00704 0.28965 0.64140  10.278  1695.4     1245       -1       -1
40440867 35.02387 34.96710 35.37125  -44.61  133.39   47.75    6.78    7.15 1.7254e+07 2.77e+07 6.73380 0.50254 0.76100  37.593  4399.9     1603       -1       -1
40440868 35.04027 34.96735 35.37344  -40.16  138.13   46.17    3.49    3.66 3.3338e+06 5.461e+06 3.89296 0.69952 0.64140  1.6639  444.33      326       -1       -1
40440869 35.02035 34.98962 35.41114  -41.79  128.54   51.89    3.07    3.17 2.8606e+06 4.5469e+06 3.69859 0.54059 0.64140  1.1705  343.06      184       -1       -1
40440870 35.02818 35.00063 35.40720  -37.76  131.08   47.29    3.16    3.08 2.293e+06 4.1765e+06 3.43662 0.28568 0.64140 0.99431  304.27      265       -1       -1
40440878 34.99101 35.05930 35.27849  -53.46  122.11   53.41    5.28    5.42 7.1394e+06 1.0969e+07 5.01690 0.41584 0.31610  6.3486  1189.6      864       -1       -1
40440879 34.99501 35.09720 35.31944  -64.13  111.13   50.08    4.58    4.63 5.4141e+06 6.3864e+06 4.57606 0.57090 0.73440  2.2473  554.24      369       -1       -1
40440885 34.85873 35.17593 35.27828  -20.11  146.43   69.91    4.58    7.42 1.5366e+06 3.2103e+07 3.00704 0.18437 0.30280  49.904    5419       93 40441398 40441398
40440887 34.96623 35.05758 35.35139  -51.41  121.67   67.47    4.47    4.32 5.7451e+06 9.9998e+06 4.66620 0.50388 0.70780  5.3155  1043.9      498       -1       -1
40440888 34.96601 35.06863 35.36563  -60.31  101.11   75.62    6.04    6.70 1.593e+07 3.5127e+07 6.55634 0.78595 0.58830  59.318  6153.3     1126       -1       -1
40440890 34.96259 35.09687 35.40580  -23.06  115.63   50.44    3.14    3.28 2.4352e+06 3.8056e+06 3.50563 0.52448 0.65470 0.83172  266.83      176       -1       -1
40440891 34.99917 35.14893 35.39101  -21.11  124.59   19.47    4.59    4.84 7.8958e+06 1.1032e+07 5.18873 0.54949 0.64140  6.4187  1199.2      896       -1       -1
40440896 35.00445 35.16982 35.40421  -12.69  121.72   16.10    4.56    4.75 9.4563e+06 1.4657e+07 5.50986 0.68324 0.54850  11.076  1791.2     1354       -1       -1
40440897 34.96418 35.13573 35.39307  -12.57  115.91   47.26    3.78    3.66 3.9014e+06 7.0526e+06 4.10141 0.45439 0.62820  2.7189  637.58      330       -1       -1
40440898 34.97824 35.13808 35.38437   -5.33  114.32   41.77    5.49    5.69 1.1158e+07 1.7934e+07 5.82254 0.51585 0.61490  16.317  2381.6      812       -1       -1
40440899 34.99775 35.11458 35.32790   17.34  120.49   33.90    3.16    3.10 2.0803e+06 3.2939e+06 3.32676 0.33683 0.61490 0.63032  217.61      164 40440170 40440170
40440900 35.10290 35.11628 35.33470  -30.62   60.29   34.60    3.07    2.91 8.2746e+05 2.1671e+06 2.44648 0.17279 0.39240 0.28214  120.49      119 40440170 40440170
40440904 35.07041 35.08761 35.36354    4.10  143.76    6.63    4.66    5.19 8.393e+06 2.0296e+07 5.29577 0.61821 0.60160  20.691  2836.1      522 40440170 40440170
40440920 35.19741 35.14282 35.00356 -123.52   96.26  115.77    5.27    5.81 3.7113e+06 1.1229e+07 4.03380 0.27085 0.28950  6.6408  1229.6     1628 40440170 40440170
40440923 35.21149 35.21186 34.98193 -117.57   94.23  105.02    3.24    5.13 9.2197e+05 7.4155e+06 2.53662 0.12626 0.27620  2.9938   684.4     1673 40440170 40440170
40440924 35.20806 35.18534 35.00535 -120.20   84.99  139.33    3.80    3.80 1.3239e+06 1.3948e+06 2.86056 0.20376 0.86720 0.12106  64.672     1190 40438482 40440170
40440926 35.18499 35.01821 35.18662 -207.03   68.38  131.36    8.90    9.16 1.0439e+08 1.2273e+08 12.26901 1.48339 0.84060  655.18   35998     6886 40440170 40440170
40440927 35.18621 35.02001 35.18894 -208.39   72.95  127.10    3.13    4.03 1.0401e+06 4.9568e+06 2.64085 0.28024 0.61490  1.3815  387.52       45 40440926 40440170
40440937 35.21254 35.11604 34.99480 -163.24   55.66  159.28    4.46    4.22 5.769e+06 6.1859e+06 4.67324 0.39299 0.90040  2.1138  529.83      742 40440170 40440170
40440939 35.18779 35.14272 35.32341 -217.97    8.77  106.23    9.02    9.26 8.2549e+07 1.0462e+08 11.34648 1.29968 0.86720  482.16   28730     6290 40440170 40440170
40440942 35.20117 35.07448 35.39262 -155.76   27.58   96.91    3.15    3.06 2.8845e+06 3.7746e+06 3.70845 0.28617 0.72110 0.81877  263.77      298 40440170 40440170
40440943 35.22827 35.08380 35.27201 -116.88   64.91   12.52    4.05    4.37 2.907e+06 1.0883e+07 3.71972 0.38355 0.44560   6.253  1176.4      351 40440170 40440170
40440949 35.21639 35.05797 35.26913  -89.09  107.31   -8.74    6.80    7.06 1.2151e+07 2.5732e+07 5.99014 0.43573 0.41900  32.635  3965.2     1452 40440170 40440170
40440951 35.21051 35.04425 35.25559 -128.44  113.47   38.41    5.47    5.44 5.9099e+06 1.3341e+07 4.71127 0.34696 0.40570  9.2451  1568.3      769 40439942 40440170
40440952 35.20811 35.04230 35.26976 -110.94   94.85   24.93    4.99    4.84 4.0423e+06 7.4939e+06 4.15070 0.28957 0.40570  3.0549  694.64      510 40439942 40440170
40440953 35.20725 35.05283 35.25911  -98.24  111.53   -1.19    4.58    4.93 4.1141e+06 1.654e+07 4.17465 0.37734 0.40570  13.968  2124.4      341 40439942 40440170
40440957 35.21290 35.00546 35.29573  -96.72  118.95   65.29    3.05    3.20 1.1348e+06 1.5127e+06 2.71831 0.26226 0.78750 0.14147  72.522      674 40439978 40440170
40440976 35.20463 35.02938 35.24506 -213.40   64.93  155.02   12.77   13.84 3.2577e+08 3.8946e+08 17.93099 1.71399 0.84060  6015.2 1.8381e+05    18424 40439942 40440170
40440977 35.21715 35.01590 35.27311 -206.52   50.70  167.57   14.96   17.74 4.5465e+08 7.7986e+08 20.03662 1.48832 0.92700   22815 4.899e+05    26015 40439978 40440170
40440981 35.22417 35.03624 35.31223 -204.40  101.22  200.66    3.68    3.38 9.693e+05 2.3324e+06 2.57887 0.14276 0.43230 0.32489  133.66       51 40439974 40440170
40440985 35.19958 35.01824 35.33032 -186.68  114.95  181.28    4.12    4.54 3.0732e+06 6.5803e+06 3.78873 0.42634 0.40570  2.3801  578.14      136 40440991 40440170
40440986 35.21220 35.02044 35.33444 -203.04  101.88  198.37    3.59    4.47 1.4887e+06 4.1056e+06 2.97606 0.41703 0.27620 0.96216     297       67 40440991 40440170
40440987 35.20915 35.03680 35.32201 -203.08  114.79  197.53    3.63    4.23 1.2766e+06 4.8855e+06 2.82676 0.25460 0.43230  1.3436  379.67       58 40439974 40440170
40440989 35.21476 35.02254 35.31825 -185.11  120.39  198.58    3.22    3.51 7.0915e+05 7.3282e+05 2.32394 0.20549 0.88050 0.035184  26.064       30 40439974 40440170
40440990 35.22070 35.01868 35.32659 -202.03  102.38  198.66    4.60    6.57 4.5155e+06 4.3685e+07 4.30704 0.33682 0.65470  90.158  8371.9      213 40440991 40440170
40440991 35.21362 35.02717 35.32455 -196.59  107.76  192.06   18.54   19.08 9.5521e+08 1.1473e+09 25.66338 3.69582 0.84060   47878 8.4487e+05    60249 40439978 40440170
40440995 35.22855 35.06589 35.32510 -220.04  105.81  197.34   18.03   18.46 8.8676e+08 1.0548e+09 25.03380 3.64251 0.86720   40745 7.5038e+05    47804 40653586 40440170
40440996 35.19973 34.98972 35.22862  -57.42  106.98   38.44    4.65    5.04 4.4451e+06 1.1442e+07 4.28451 0.17894 0.33930  6.8844  1262.6     1144 40439918 40440170
40440997 35.19406 35.01185 35.16777  -70.04  140.45   40.36    4.02    4.39 1.962e+06 4.807e+06 3.26197 0.27091 0.32930  1.3025  371.09      350 40439908 40440170
40440998 35.20239 35.01145 35.19315  -65.09  116.74   27.63    4.18    4.90 2.0338e+06 4.5944e+06 3.30141 0.19211 0.32930  1.1941  348.12      279 40440170 40440170
40440999 35.20589 35.05700 35.22756  -69.53   53.08   -1.73    5.37    5.44 4.6803e+06 8.3845e+06 4.35915 0.32851 0.32930    3.79  813.99      677 40440170 40440170
40441006 35.23423 35.17830 35.32518  -39.25  -32.13   68.06    3.16    3.59 9.9296e+05 3.3019e+06 2.60000 0.28505 0.43230 0.63325  218.35      146 40435302 40440170
40441008 35.22642 35.16886 35.38944  -29.59   30.35   66.81    3.29    3.61 1.4423e+06 4.3343e+06 2.94366 0.30137 0.44560  1.0677  320.62      366 40440170 40440170
40441010 35.19938 35.01351 35.25245  -51.21  122.39   24.79    3.02    2.06 8.5099e+05 9.7718e+05 2.46901 0.22292 0.73440 0.061138  39.131       70 40439942 40440170
40441017 34.97404 35.01272 35.14570  -43.50  155.38   42.18    3.45    3.37 3.1211e+06 3.6169e+06 3.80845 0.54769 0.70780 0.75434  248.34      342       -1       -1
